,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
20,colorful-sweep-51,59627,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.017047742381691933,450,0.6103097200393677,22,0.0173992607742548,14,-0.020507225766777992,14,0.25,1.0,0.25,1.0,0.03661087900400162,1.0,0.08951102197170258,0,1.0,0.375,0.9238579273223877,0.353515625,1.0
21,iconic-sweep-45,33604,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.017082994803786278,302,0.653666079044342,1,0.017650989815592766,14,-0.020255496725440025,14,0.1875,1.0,0.1875,1.0,0.061085887253284454,0.9892458915710449,0.076713927090168,0,1.0,0.483390748500824,0.9387695789337158,0.483390748500824,1.0
22,robust-sweep-49,33827,5,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01734338514506817,239,0.7143877744674683,10,0.01743456721305847,10,-0.02047191932797432,10,0.1875,1.0,0.1875,1.0,0.050209201872348785,0.9623430967330933,0.06880487501621246,0,1.0,0.3359375,0.9199050068855286,0.3125,1.0
23,crimson-sweep-48,6508,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01920032687485218,386,0.7545369863510132,7,0.021731087937951088,5,-0.016175398603081703,5,0.25,0.875,0.25,1.0,0.04807902127504349,0.7468619346618652,0.04184100404381752,0,1.0,0.3280634582042694,0.763671875,0.29469117522239685,1.0
24,giddy-sweep-41,17591,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01692899502813816,224,0.6410201787948608,10,0.01760348118841648,8,-0.02030300535261631,8,0.1875,1.0,0.1875,1.0,0.025244124233722687,0.9288505911827087,0.10180743038654327,0,1.0,0.4254429042339325,0.9294722080230713,0.42347440123558044,1.0
25,peachy-sweep-43,87290,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,1.3301441725843688e-08,399,0.6639788746833801,17,3.326974868774414,0,-0.0379064567387104,18,0.0625,0.625,0.0625,1.0,0.04288702830672264,0.6297070980072021,0.0355648547410965,0,1.0,0.3203125,0.626953125,0.28125,1.0
26,olive-sweep-42,53949,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,3.248183233495183e-08,358,0.6767160296440125,16,3.2291789054870605,0,-0.03790641576051712,16,0.125,0.625,0.125,1.0,0.048117153346538544,0.6349371671676636,0.030334725975990295,0,1.0,0.3203125,0.63671875,0.287109375,1.0
27,absurd-sweep-44,94112,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.017173562198877335,342,0.7820859551429749,0,0.017405163496732712,16,-0.02050132118165493,16,0.1875,1.0,0.1875,1.0,0.03870292752981186,1.0,0.09482884407043457,0,1.0,0.494140625,0.931640625,0.490234375,1.0
28,atomic-sweep-40,50117,5,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.016984712332487106,349,0.7466941475868225,7,0.017384957522153854,12,-0.020521530881524086,12,0.1875,1.0,0.1875,1.0,0.0407949797809124,0.9886248707771301,0.06877905875444412,0,1.0,0.2751912772655487,0.9672901630401611,0.2751912772655487,1.0
29,faithful-sweep-39,84480,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,1.4412328255275497e-06,219,0.5292056798934937,9,4.336826801300049,0,-0.037903793156147,9,0.1875,0.625,0.1875,1.0,0.04497907683253288,0.6111655235290527,0.0355648547410965,0,1.0,0.296875,0.619140625,0.263671875,1.0
30,laced-sweep-38,53553,5,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.0172773115336895,299,0.7186132073402405,9,0.01734223961830139,13,-0.0205642469227314,13,0.2083333432674408,1.0,0.2083333432674408,1.0,0.03451882675290108,0.9623430967330933,0.06485355645418167,0,1.0,0.2715529799461365,0.896484375,0.2715529799461365,1.0
31,honest-sweep-37,8300,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.021805228665471077,190,0.6996139287948608,8,0.02856840379536152,2,-0.009338082745671272,2,0.25,0.9375,0.25,1.0,0.048117153346538544,0.7907949686050415,0.04288702830672264,0,1.0,0.306640625,0.71875,0.294921875,1.0
32,dry-sweep-36,91051,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.01711541786789894,192,0.5426419973373413,7,0.0205096323043108,6,-0.017396854236721992,6,0.3958333432674408,1.0,0.3958333432674408,1.0,0.059354059398174286,1.0,0.10917825251817703,0,1.0,0.677513062953949,0.985429584980011,0.6754469275474548,1.0
33,proud-sweep-35,62299,5,300,0.002,False,256,128,mamba,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.017177896574139595,188,0.6318625211715698,5,0.01780761405825615,11,-0.020098872482776642,11,0.1875,1.0,0.1875,1.0,0.030094442889094353,0.9975961446762085,0.07559777051210403,0,0.9979078769683838,0.38377732038497925,0.9818183183670044,0.3817773461341858,1.0
34,jolly-sweep-34,50035,5,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.017255377024412155,303,0.7212275266647339,14,0.01737133041024208,14,-0.02053515613079071,14,0.1875,1.0,0.1875,1.0,0.0355648547410965,0.9686192870140076,0.06507299095392227,0,1.0,0.3233739137649536,0.8870728015899658,0.3210154175758362,1.0
35,pretty-sweep-33,47619,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,2.6936316999126575e-07,278,0.6479207277297974,12,3.2601685523986816,0,-0.033983923494815826,2,0.0625,0.5625,0.0625,1.0,0.04288702830672264,0.6244770288467407,0.03765690326690674,0,1.0,0.333984375,0.630859375,0.3125,1.0
36,pious-sweep-32,57744,5,300,0.002,False,256,128,lstm,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.017495635896921158,263,0.6999863386154175,12,0.017384568229317665,12,-0.020521918311715126,12,0.1875,1.0,0.1875,1.0,0.04811715707182884,0.9926778078079224,0.05962343141436577,0,1.0,0.34375,0.9296875,0.326171875,1.0
37,spring-sweep-31,17285,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,1.7882720726447587e-07,298,0.651127815246582,13,4.113439083099365,0,-0.037906087934970856,13,0.125,0.6875,0.125,1.0,0.04393305256962776,0.6255229711532593,0.03451882675290108,0,1.0,0.30078125,0.65234375,0.271484375,1.0
38,revived-sweep-30,99230,5,300,0.002,False,256,128,linear,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,4.2052654691815405e-08,357,0.670385479927063,14,3.448861837387085,0,-0.037906404584646225,16,0.0625,0.625,0.0625,1.0,0.04393305256962776,0.6464434862136841,0.033512361347675323,0,1.0,0.337890625,0.623046875,0.306640625,1.0
39,rare-sweep-29,99126,5,300,0.002,False,256,128,transformer,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0.02185431867837906,293,0.7497947812080383,7,0.031956128776073456,5,-0.0059503596276044846,5,0.1875,1.0,0.1875,1.0,0.04707112908363342,0.8761507868766785,0.04021017998456955,0,1.0,0.3292410671710968,0.6852344274520874,0.2913256585597992,1.0
