,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,optimizer,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,xlstm_embedding_dim,xlstm_num_blocks,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_3_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_3_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_3_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
22,fragrant-sweep-91,25865,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.019658870995044708,292,0.7020230293273926,14,0.021374382078647614,14,-0.016532106325030327,14,0.3499999940395355,0,1.0,0.3499999940395355,1.0,0.23272442817687988,0,0.8894422650337219,0.011952191591262817,0,1.0,0.52734375,0,0.865234375,0.439453125,1.0
23,gallant-sweep-89,88489,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01975906267762184,328,0.6540916562080383,16,0.02433076873421669,5,-0.013575717806816101,5,0.20000000298023224,0,1.0,0.20000000298023224,1.0,0.206175297498703,0,0.9790837168693542,0.011952191591262817,0,1.0,0.55078125,0,0.876953125,0.484375,1.0
24,likely-sweep-90,59053,8,300,0.002,False,256,128,linear,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,6.520071149651585e-09,437,0.6325008869171143,16,2.920309066772461,0,-0.035800836980342865,3,0.20000000298023224,0,0.8999999761581421,0.20000000298023224,1.0,0.2091633528470993,0,0.9482071995735168,0.014940239489078522,0,1.0,0.677734375,0,0.92578125,0.642578125,1.0
25,golden-sweep-88,53667,8,300,0.002,False,256,128,lstm,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.018667150288820267,324,0.8859435319900513,25,0.018954431638121605,14,-0.018952054902911186,14,0.20000000298023224,0,1.0,0.20000000298023224,1.0,0.23207172751426697,0,1.0,0.01866011694073677,0,1.0,0.6015532612800598,0,1.0,0.6015532612800598,1.0
26,vague-sweep-87,33868,8,300,0.002,False,256,128,lstm,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.018806247040629387,471,0.7336530089378357,22,0.018948066979646683,21,-0.01895841769874096,21,0.32500001788139343,0,1.0,0.32500001788139343,1.0,0.2410358488559723,0,0.9978764057159424,0.014940239489078522,0,1.0,0.505859375,0,0.98046875,0.498046875,1.0
27,dandy-sweep-85,65092,8,300,0.002,False,256,128,lstm,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.018713338300585747,384,0.7680721282958984,19,0.018879003822803497,18,-0.019027480855584145,18,0.20000000298023224,0,1.0,0.20000000298023224,1.0,0.2710147202014923,0,1.0,0.017197970300912857,0,1.0,0.5771602392196655,0,1.0,0.5771602392196655,1.0
28,kind-sweep-86,52483,8,300,0.002,False,256,128,mamba,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.019515717402100563,196,0.5477185845375061,5,0.02341148443520069,1,-0.0144950021058321,1,0.25,0,1.0,0.20000000298023224,1.0,0.1529030054807663,0,0.949113667011261,0.026612956076860428,0,0.9980080127716064,0.6229076385498047,0,0.9842182397842407,0.6183621883392334,1.0
29,desert-sweep-83,93824,8,300,0.002,False,256,128,mamba,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.018661154434084892,311,0.6177346706390381,14,0.01911894977092743,10,-0.01878753863275051,10,0.3499999940395355,0,1.0,0.3499999940395355,1.0,0.18189063668251038,0,0.976840078830719,0.021426908671855927,0,0.9990040063858032,0.666015625,0,0.994140625,0.6640625,1.0
30,lilac-sweep-81,5664,8,300,0.002,False,256,128,transformer,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.02013368345797062,374,0.6605286002159119,13,0.02981577068567276,13,-0.008090716786682606,13,0.25,0,1.0,0.25,1.0,0.23230677843093872,0,0.9980080127716064,0.01595219224691391,0,1.0,0.47265625,0,0.966796875,0.4356471598148346,1.0
31,stellar-sweep-80,31342,8,300,0.002,False,256,128,mamba,adamw,10,5,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01865377277135849,242,0.5533271431922913,1,0.018936537206172943,11,-0.018969949334859848,11,0.26250001788139343,0,1.0,0.26250001788139343,1.0,0.1878104954957962,0,1.0,0.02673053927719593,0,0.9910358190536499,0.6285285353660583,0,0.9957261681556702,0.6285285353660583,1.0
