,name,seed_everything,test_prompt_length,max_pred_length,lr,adversarial_training,max_length,batch_size,model,optimizer,dim_model,num_heads,dim_feedforward,num_decoder_layers,dropout_p,layer_norm_eps,lstm_embedding_dim,lstm_hidden_dim,lstm_num_layers,lstm_dropout,xlstm_embedding_dim,xlstm_num_blocks,linear_embedding_dim,linear_bias,linear_dim,mamba_d_model,mamba_d_state,mamba_d_conv,mamba_n_layers,min_train_loss,min_train_loss_step,max_val_accuracy,max_val_accuracy_step,min_val_loss,min_val_loss_step,min_val_kl,min_val_kl_step,rule_1_accuracy4min_val_loss,rule_3_accuracy4min_val_loss,rule_2_accuracy4min_val_loss,grammatical_accuracy4min_val_loss,finished4min_val_loss,ood_rule_1_accuracy4min_val_loss,ood_rule_3_accuracy4min_val_loss,ood_rule_2_completion_accuracy4min_val_loss,ood_rule_2_accuracy4min_val_loss,ood_grammatical_accuracy4min_val_loss,ood_finished4min_val_loss,sos_rule_1_accuracy4min_val_loss,sos_rule_3_accuracy4min_val_loss,sos_rule_2_accuracy4min_val_loss,sos_grammatical_accuracy4min_val_loss,sos_finished4min_val_loss
20,absurd-sweep-11,42,5,300,0.002,False,256,128,transformer,adamw,10,5,1024,11,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.021822065114974976,220,0.990707278251648,41,0.03054032102227211,20,-0.007366166915744543,20,1.0,0,1,1.0,0.75,0.10526315867900848,0,1.0,0.11864406615495682,0,0.4225941300392151,0,0,0,0,0
21,tough-sweep-10,23567,5,300,0.002,False,256,128,transformer,adamw,10,5,1024,11,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.02232404798269272,142,0.992904543876648,16,0.025133511051535606,10,-0.012772975489497185,10,1.0,0,1,1.0,0.75,0.08235294371843338,0,1.0,0.26923078298568726,0,0.5313807725906372,0,0,0,0,0
22,sleek-sweep-9,42,5,300,0.002,False,256,128,transformer,adamw,10,5,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.02689664624631405,214,0.9921263456344604,9,0.030287927016615868,20,-0.007618559990078211,20,1.0,0,1,1.0,0.75,0.06666667014360428,0,1.0,0.08571428805589676,0,0.4476987421512604,0,0,0,0,0
23,fresh-sweep-8,42,5,300,0.002,False,256,128,transformer,adamw,10,10,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.020945768803358078,174,0.993087649345398,8,0.024714479222893715,10,-0.013192007318139076,10,1.0,0,1,1.0,0.75,0.1785714328289032,0,1.0,0.0833333358168602,0,0.48117154836654663,0,0,0,0,0
24,avid-sweep-7,23567,5,300,0.002,False,256,128,transformer,adamw,10,5,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.15050429105758667,7,0.9883268475532532,0,0.32231006026268005,0,0.28440356254577637,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0
25,leafy-sweep-6,982,5,300,0.002,False,256,128,transformer,adamw,10,10,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01954338140785694,201,0.995834231376648,19,0.019914641976356506,19,-0.017991844564676285,19,1.0,0,1,1.0,0.75,0.0892857164144516,0,1.0,0.11450381577014923,0,0.5481171607971191,0,0,0,0,0
26,visionary-sweep-5,23567,5,300,0.002,False,256,128,transformer,adamw,10,10,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.02066401205956936,207,0.9931334257125854,17,0.022577617317438126,17,-0.015328868292272091,17,1.0,0,1,1.0,0.75,0.1587301641702652,0,1.0,0.0476190522313118,0,0.43096238374710083,0,0,0,0,0
27,fragrant-sweep-4,42,5,300,0.002,False,256,128,transformer,adamw,10,10,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.02094576694071293,174,0.993087649345398,8,0.024714473634958267,10,-0.013192012906074524,10,1.0,0,1,1.0,0.75,0.1785714328289032,0,1.0,0.0833333358168602,0,0.48117154836654663,0,0,0,0,0
28,true-sweep-3,5748,5,300,0.002,False,256,128,transformer,adamw,10,10,1024,7,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.01784699037671089,413,0.996108889579773,39,0.017577242106199265,112,-0.020329244434833527,112,1.0,0,1,1.0,1.0,0.15454545617103577,0,1.0,0.08791209012269974,0,0.6359832882881165,1,0,1,1,1
29,pious-sweep-2,64,5,300,0.002,False,256,128,transformer,adamw,10,10,1024,11,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.02247542329132557,307,0.9923094511032104,62,0.039167605340480804,42,0.0012611187994480133,42,0.3333333432674408,0,1,0.3333333432674408,0.75,0.08695652335882187,0,1.0,0.20000000298023224,0,0.5397489666938782,0,0,0,0,0
30,magic-sweep-1,5748,5,300,0.002,False,256,128,transformer,adamw,10,10,1024,13,0.1,0.006,10,64,5,0.4,10,True,256,32,16,8,10,0,0,0.05003729462623596,17,0.9883268475532532,0,0.06930849701166153,2,0.03140201047062874,2,0.0,0,1,0.0,0.75,0.09999998658895493,0,1.0,0.11000000685453415,0,0.4184100329875946,0,0,0,0,0
